split_name,distance,p_value,accuracy,error_rate,ler,mwpm_ler,ler_ratio
c1_only_d3,9,0.001,0.7425,0.25749999999999995,0.25749999999999995,0.0,inf
c1_only_d3,9,0.002,0.7081,0.29190000000000005,0.29190000000000005,0.0,inf
c1_only_d3,9,0.003,0.65,0.35,0.35,0.0006,583.3333333333334
c1_only_d3,9,0.004,0.6051,0.39490000000000003,0.39490000000000003,0.0024,164.54166666666669
c1_only_d3,9,0.005,0.577,0.42300000000000004,0.42300000000000004,0.0061,69.34426229508198
c1_only_d3,9,0.006,0.5489,0.45109999999999995,0.45109999999999995,0.0175,25.777142857142852
c1_only_d3,9,0.007,0.5306,0.46940000000000004,0.46940000000000004,0.028,16.764285714285716
c1_only_d3,9,0.008,0.5203,0.4797,0.4797,0.0569,8.430579964850615
c1_only_d3,11,0.001,0.7498,0.2502,0.2502,0.0,inf
c1_only_d3,11,0.002,0.6567,0.34330000000000005,0.34330000000000005,0.0,inf
c1_only_d3,11,0.003,0.5899,0.4101,0.4101,0.0004,1025.25
c1_only_d3,11,0.004,0.5543,0.4457,0.4457,0.0012,371.4166666666667
c1_only_d3,11,0.005,0.535,0.46499999999999997,0.46499999999999997,0.0056,83.03571428571428
c1_only_d3,11,0.006,0.5103,0.4897,0.4897,0.0104,47.08653846153847
c1_only_d3,11,0.007,0.5036,0.49639999999999995,0.49639999999999995,0.0281,17.665480427046262
c1_only_d3,11,0.008,0.5049,0.4951,0.4951,0.0569,8.701230228471001
c1_only_d3,13,0.001,0.719,0.281,0.281,0.0,inf
c1_only_d3,13,0.002,0.6051,0.39490000000000003,0.39490000000000003,0.0,inf
c1_only_d3,13,0.003,0.5444,0.4556,0.4556,0.0,inf
c1_only_d3,13,0.004,0.5244,0.4756,0.4756,0.0006,792.6666666666667
c1_only_d3,13,0.005,0.5174,0.48260000000000003,0.48260000000000003,0.0026,185.61538461538464
c1_only_d3,13,0.006,0.5085,0.49150000000000005,0.49150000000000005,0.0093,52.84946236559141
c1_only_d3,13,0.007,0.5048,0.4952,0.4952,0.0286,17.314685314685313
c1_only_d3,13,0.008,0.4929,0.5071,0.5071,0.0553,9.16998191681736
c2_only_d5,9,0.001,0.6276,0.37239999999999995,0.37239999999999995,0.0,inf
c2_only_d5,9,0.002,0.6356,0.36439999999999995,0.36439999999999995,0.0,inf
c2_only_d5,9,0.003,0.627,0.373,0.373,0.0006,621.6666666666667
c2_only_d5,9,0.004,0.5978,0.4022,0.4022,0.0024,167.58333333333334
c2_only_d5,9,0.005,0.5723,0.42769999999999997,0.42769999999999997,0.0061,70.11475409836065
c2_only_d5,9,0.006,0.5481,0.45189999999999997,0.45189999999999997,0.0175,25.82285714285714
c2_only_d5,9,0.007,0.5304,0.4696,0.4696,0.028,16.771428571428572
c2_only_d5,9,0.008,0.52,0.48,0.48,0.0569,8.43585237258348
c2_only_d5,11,0.001,0.6338,0.36619999999999997,0.36619999999999997,0.0,inf
c2_only_d5,11,0.002,0.6238,0.3762,0.3762,0.0,inf
c2_only_d5,11,0.003,0.5863,0.41369999999999996,0.41369999999999996,0.0004,1034.2499999999998
c2_only_d5,11,0.004,0.553,0.44699999999999995,0.44699999999999995,0.0012,372.5
